fromstn,tostn,fromhgt,tohgt,obstype,obsset,obsdate,value,error,calcval,residual,reserr,stdres
WANE,WAN3,1.674,1.615,SD,160,2015-03-16 00:00:00,227.685700,0.000190,227.685800,-0.000100,0.000180,0.5553
WANE,WAN3,1.674,1.615,ZD,161,2015-03-16 00:00:00,95.420350,0.000728,95.420580,-0.000230,0.000712,0.3224
WANE,WANW,1.674,1.68,SD,162,2015-03-16 00:00:00,22.826400,0.000190,22.826410,-0.000010,0.000183,0.0559
WANE,WANW,1.674,1.68,ZD,163,2015-03-16 00:00:00,89.026150,0.000728,89.026012,0.000138,0.000654,0.2109
WANE,WAS3,1.674,1.597,HA,164,2015-03-16 00:00:00,359.998320,0.000980,359.998569,-0.000249,0.000798,0.3116
WANE,WAN3,1.674,1.615,HA,164,2015-03-16 00:00:00,10.808380,0.000980,10.808396,-0.000016,0.000798,0.0195
WANE,WANW,1.674,1.68,HA,164,2015-03-16 00:00:00,284.599040,0.000980,284.598776,0.000264,0.000795,0.3325
WANE,WAS3,1.674,1.597,SD,165,2015-03-16 00:00:00,145.716700,0.000190,145.717024,-0.000324,0.000180,1.8010
WANE,WAS3,1.674,1.597,ZD,166,2015-03-16 00:00:00,97.203860,0.000728,97.202759,0.001101,0.000710,1.5508
WANE,WAN3,1.674,1.615,SD,167,2015-03-16 00:00:00,227.685800,0.000190,227.685800,0.000000,0.000180,0.0012
WANE,WAN3,1.674,1.615,ZD,168,2015-03-16 00:00:00,95.419920,0.000728,95.420580,-0.000660,0.000712,0.9264
WANE,WANW,1.674,1.68,SD,169,2015-03-16 00:00:00,22.826400,0.000190,22.826410,-0.000010,0.000183,0.0559
WANE,WANW,1.674,1.68,ZD,170,2015-03-16 00:00:00,89.025830,0.000728,89.026012,-0.000182,0.000654,0.2787
WANE,WAS3,1.674,1.597,HA,171,2015-03-16 00:00:00,359.998170,0.000980,359.998455,-0.000285,0.000798,0.3575
WANE,WAN3,1.674,1.615,HA,171,2015-03-16 00:00:00,10.808220,0.000980,10.808282,-0.000062,0.000798,0.0780
WANE,WANW,1.674,1.68,HA,171,2015-03-16 00:00:00,284.599010,0.000980,284.598662,0.000348,0.000795,0.4373
WANE,WAS3,1.674,1.597,SD,172,2015-03-16 00:00:00,145.716900,0.000190,145.717024,-0.000124,0.000180,0.6900
WANE,WAS3,1.674,1.597,ZD,173,2015-03-16 00:00:00,97.203030,0.000728,97.202759,0.000271,0.000710,0.3818
WANE,WAN3,1.674,1.615,SD,174,2015-03-16 00:00:00,227.685800,0.000190,227.685800,0.000000,0.000180,0.0012
WANE,WAN3,1.674,1.615,ZD,175,2015-03-16 00:00:00,95.419970,0.000728,95.420580,-0.000610,0.000712,0.8562
WANE,WANW,1.674,1.68,SD,176,2015-03-16 00:00:00,22.826500,0.000190,22.826410,0.000090,0.000183,0.4913
WANE,WANW,1.674,1.68,ZD,177,2015-03-16 00:00:00,89.025860,0.000728,89.026012,-0.000152,0.000654,0.2328
WANE,WAS3,1.674,1.597,HA,178,2015-03-16 00:00:00,359.997670,0.000980,359.997979,-0.000309,0.000798,0.3868
WANE,WAN3,1.674,1.615,HA,178,2015-03-16 00:00:00,10.807740,0.000980,10.807806,-0.000066,0.000798,0.0822
WANE,WANW,1.674,1.68,HA,178,2015-03-16 00:00:00,284.598560,0.000980,284.598186,0.000374,0.000795,0.4709
WANE,WAS3,1.674,1.597,SD,179,2015-03-16 00:00:00,145.716800,0.000190,145.717024,-0.000224,0.000180,1.2455
WANE,WAS3,1.674,1.597,ZD,180,2015-03-16 00:00:00,97.203060,0.000728,97.202759,0.000301,0.000710,0.4241
WANE,WAN3,1.674,1.615,SD,181,2015-03-16 00:00:00,227.685800,0.000190,227.685800,0.000000,0.000180,0.0012
WANE,WAN3,1.674,1.615,ZD,182,2015-03-16 00:00:00,95.420260,0.000728,95.420580,-0.000320,0.000712,0.4489
WANE,WANW,1.674,1.68,SD,183,2015-03-16 00:00:00,22.826400,0.000190,22.826410,-0.000010,0.000183,0.0559
WANE,WANW,1.674,1.68,ZD,184,2015-03-16 00:00:00,89.026290,0.000728,89.026012,0.000278,0.000654,0.4251
WANE,WAS3,1.674,1.597,HA,185,2015-03-16 00:00:00,359.997180,0.000980,359.997505,-0.000325,0.000798,0.4077
WANE,WAN3,1.674,1.615,HA,185,2015-03-16 00:00:00,10.807380,0.000980,10.807332,0.000048,0.000798,0.0598
WANE,WANW,1.674,1.68,HA,185,2015-03-16 00:00:00,284.597990,0.000980,284.597712,0.000278,0.000795,0.3493
WANW,WAN3,1.68,1.615,SD,186,2015-03-16 00:00:00,227.364400,0.000190,227.364328,0.000072,0.000181,0.3947
WANW,WAN3,1.68,1.615,ZD,187,2015-03-16 00:00:00,95.525970,0.000728,95.526205,-0.000235,0.000708,0.3313
WANW,WANE,1.68,1.674,SD,188,2015-03-16 00:00:00,22.826400,0.000190,22.826397,0.000003,0.000183,0.0166
WANW,WANE,1.68,1.674,ZD,189,2015-03-16 00:00:00,90.971690,0.000728,90.972206,-0.000516,0.000663,0.7783
WANW,WAW2,1.68,1.575,SD,190,2015-03-16 00:00:00,45.616300,0.000190,45.616320,-0.000020,0.000184,0.1088
WANW,WAW2,1.68,1.575,ZD,191,2015-03-16 00:00:00,103.856110,0.000728,103.855959,0.000151,0.000700,0.2153
WANW,WAS3,1.68,1.597,SD,192,2015-03-16 00:00:00,141.792900,0.000190,141.792865,0.000035,0.000180,0.1966
WANW,WAS3,1.68,1.597,ZD,193,2015-03-16 00:00:00,97.561170,0.000728,97.560841,0.000329,0.000699,0.4715
WANW,WAN3,1.68,1.615,HA,194,2015-03-16 00:00:00,0.002580,0.000980,0.002489,0.000091,0.000847,0.1078
WANW,WANE,1.68,1.674,HA,194,2015-03-16 00:00:00,88.017530,0.000980,88.017474,0.000056,0.000841,0.0664
WANW,WAW2,1.68,1.575,HA,194,2015-03-16 00:00:00,332.721490,0.000980,332.721452,0.000038,0.000842,0.0456
WANW,WAS3,1.68,1.597,HA,194,2015-03-16 00:00:00,352.457370,0.000980,352.457556,-0.000186,0.000847,0.2191
WANW,WAN3,1.68,1.615,SD,195,2015-03-16 00:00:00,227.364500,0.000190,227.364328,0.000172,0.000181,0.9465
WANW,WAN3,1.68,1.615,ZD,196,2015-03-16 00:00:00,95.525670,0.000728,95.526205,-0.000535,0.000708,0.7549
WANW,WANE,1.68,1.674,SD,197,2015-03-16 00:00:00,22.826300,0.000190,22.826397,-0.000097,0.000183,0.5305
WANW,WANE,1.68,1.674,ZD,198,2015-03-16 00:00:00,90.972460,0.000728,90.972206,0.000254,0.000663,0.3831
WANW,WAW2,1.68,1.575,SD,199,2015-03-16 00:00:00,45.616200,0.000190,45.616320,-0.000120,0.000184,0.6510
WANW,WAW2,1.68,1.575,ZD,200,2015-03-16 00:00:00,103.855780,0.000728,103.855959,-0.000179,0.000700,0.2563
WANW,WAS3,1.68,1.597,SD,201,2015-03-16 00:00:00,141.792800,0.000190,141.792865,-0.000065,0.000180,0.3600
WANW,WAS3,1.68,1.597,ZD,202,2015-03-16 00:00:00,97.560680,0.000728,97.560841,-0.000161,0.000699,0.2299
WANW,WAN3,1.68,1.615,HA,203,2015-03-16 00:00:00,0.002420,0.000980,0.002229,0.000191,0.000847,0.2259
WANW,WANE,1.68,1.674,HA,203,2015-03-16 00:00:00,88.017310,0.000980,88.017214,0.000096,0.000841,0.1139
WANW,WAW2,1.68,1.575,HA,203,2015-03-16 00:00:00,332.721030,0.000980,332.721192,-0.000162,0.000842,0.1918
WANW,WAS3,1.68,1.597,HA,203,2015-03-16 00:00:00,352.457170,0.000980,352.457296,-0.000126,0.000847,0.1483
WANW,WAN3,1.68,1.615,SD,204,2015-03-16 00:00:00,227.364600,0.000190,227.364328,0.000272,0.000181,1.4983
WANW,WAN3,1.68,1.615,ZD,205,2015-03-16 00:00:00,95.525350,0.000728,95.526205,-0.000855,0.000708,1.2067
WANW,WANE,1.68,1.674,SD,206,2015-03-16 00:00:00,22.826500,0.000190,22.826397,0.000103,0.000183,0.5637
WANW,WANE,1.68,1.674,ZD,207,2015-03-16 00:00:00,90.972130,0.000728,90.972206,-0.000076,0.000663,0.1146
WANW,WAW2,1.68,1.575,SD,208,2015-03-16 00:00:00,45.616100,0.000190,45.616320,-0.000220,0.000184,1.1932
WANW,WAW2,1.68,1.575,ZD,209,2015-03-16 00:00:00,103.855710,0.000728,103.855959,-0.000249,0.000700,0.3563
WANW,WAS3,1.68,1.597,SD,210,2015-03-16 00:00:00,141.792800,0.000190,141.792865,-0.000065,0.000180,0.3600
WANW,WAS3,1.68,1.597,ZD,211,2015-03-16 00:00:00,97.560810,0.000728,97.560841,-0.000031,0.000699,0.0438
WANW,WAN3,1.68,1.615,HA,212,2015-03-16 00:00:00,0.002420,0.000980,0.002386,0.000034,0.000847,0.0400
WANW,WANE,1.68,1.674,HA,212,2015-03-16 00:00:00,88.017650,0.000980,88.017372,0.000278,0.000841,0.3309
WANW,WAW2,1.68,1.575,HA,212,2015-03-16 00:00:00,332.721100,0.000980,332.721349,-0.000249,0.000842,0.2957
WANW,WAS3,1.68,1.597,HA,212,2015-03-16 00:00:00,352.457390,0.000980,352.457453,-0.000063,0.000847,0.0745
WANW,WAN3,1.68,1.615,SD,213,2015-03-16 00:00:00,227.364500,0.000190,227.364328,0.000172,0.000181,0.9465
WANW,WAN3,1.68,1.615,ZD,214,2015-03-16 00:00:00,95.525330,0.000728,95.526205,-0.000875,0.000708,1.2349
WANW,WANE,1.68,1.674,SD,215,2015-03-16 00:00:00,22.826400,0.000190,22.826397,0.000003,0.000183,0.0166
WANW,WANE,1.68,1.674,ZD,216,2015-03-16 00:00:00,90.972220,0.000728,90.972206,0.000014,0.000663,0.0211
WANW,WAW2,1.68,1.575,SD,217,2015-03-16 00:00:00,45.616400,0.000190,45.616320,0.000080,0.000184,0.4334
WANW,WAW2,1.68,1.575,ZD,218,2015-03-16 00:00:00,103.856350,0.000728,103.855959,0.000391,0.000700,0.5583
WANW,WAS3,1.68,1.597,SD,219,2015-03-16 00:00:00,141.792900,0.000190,141.792865,0.000035,0.000180,0.1966
WANW,WAS3,1.68,1.597,ZD,220,2015-03-16 00:00:00,97.560790,0.000728,97.560841,-0.000051,0.000699,0.0725
WANW,WAN3,1.68,1.615,HA,221,2015-03-16 00:00:00,0.002810,0.000980,0.002664,0.000146,0.000847,0.1728
WANW,WANE,1.68,1.674,HA,221,2015-03-16 00:00:00,88.017830,0.000980,88.017649,0.000181,0.000841,0.2150
WANW,WAW2,1.68,1.575,HA,221,2015-03-16 00:00:00,332.721490,0.000980,332.721627,-0.000137,0.000842,0.1622
WANW,WAS3,1.68,1.597,HA,221,2015-03-16 00:00:00,352.457540,0.000980,352.457731,-0.000191,0.000847,0.2250
WANW,WAN3,1.68,1.615,SD,222,2015-03-16 00:00:00,227.364400,0.000190,227.364328,0.000072,0.000181,0.3947
WANW,WAN3,1.68,1.615,ZD,223,2015-03-16 00:00:00,95.525500,0.000728,95.526205,-0.000705,0.000708,0.9949
WANW,WANE,1.68,1.674,SD,224,2015-03-16 00:00:00,22.826300,0.000190,22.826397,-0.000097,0.000183,0.5305
WANW,WANE,1.68,1.674,ZD,225,2015-03-16 00:00:00,90.971490,0.000728,90.972206,-0.000716,0.000663,1.0800
WANW,WAW2,1.68,1.575,SD,226,2015-03-16 00:00:00,45.616200,0.000190,45.616320,-0.000120,0.000184,0.6510
WANW,WAW2,1.68,1.575,ZD,227,2015-03-16 00:00:00,103.856070,0.000728,103.855959,0.000111,0.000700,0.1582
WANW,WAS3,1.68,1.597,SD,228,2015-03-16 00:00:00,141.792800,0.000190,141.792865,-0.000065,0.000180,0.3600
WANW,WAS3,1.68,1.597,ZD,229,2015-03-16 00:00:00,97.560680,0.000728,97.560841,-0.000161,0.000699,0.2299
WANW,WAN3,1.68,1.615,HA,230,2015-03-16 00:00:00,0.002680,0.000980,0.002464,0.000216,0.000847,0.2554
WANW,WANE,1.68,1.674,HA,230,2015-03-16 00:00:00,88.017540,0.000980,88.017449,0.000091,0.000841,0.1080
WANW,WAW2,1.68,1.575,HA,230,2015-03-16 00:00:00,332.721330,0.000980,332.721427,-0.000097,0.000842,0.1147
WANW,WAS3,1.68,1.597,HA,230,2015-03-16 00:00:00,352.457320,0.000980,352.457531,-0.000211,0.000847,0.2486
WANW,WAW2,1.68,1.575,SD,231,2015-03-16 00:00:00,45.616400,0.000190,45.616320,0.000080,0.000184,0.4334
WANW,WAW2,1.68,1.575,ZD,232,2015-03-16 00:00:00,103.855940,0.000728,103.855959,-0.000019,0.000700,0.0276
WANW,WAW1,1.68,0.0,SD,233,2015-03-16 00:00:00,47.336400,0.000190,47.336495,-0.000095,0.000180,0.5253
WANW,WAW1,1.68,0.0,ZD,234,2015-03-16 00:00:00,103.186890,0.000728,103.185928,0.000962,0.000673,1.4301
WANW,WASE,1.68,1.621,SD,235,2015-03-16 00:00:00,35.541500,0.000190,35.541237,0.000263,0.000184,1.4284
WANW,WASE,1.68,1.621,ZD,236,2015-03-16 00:00:00,88.402390,0.000728,88.401894,0.000496,0.000680,0.7298
WANW,WASW,1.68,1.62,SD,237,2015-03-16 00:00:00,17.031100,0.000190,17.031104,-0.000004,0.000184,0.0235
WANW,WASW,1.68,1.62,ZD,238,2015-03-16 00:00:00,87.862970,0.000728,87.861400,0.001570,0.000651,2.4104
WANW,WAW2,1.68,1.575,HA,239,2015-03-16 00:00:00,0.000610,0.000980,0.000914,-0.000304,0.000840,0.3622
WANW,WAW1,1.68,0.0,HA,239,2015-03-16 00:00:00,21.882960,0.000980,21.883468,-0.000508,0.000840,0.6052
WANW,WASE,1.68,1.621,HA,239,2015-03-16 00:00:00,165.768580,0.000980,165.768554,0.000026,0.000840,0.0308
WANW,WASW,1.68,1.62,HA,239,2015-03-16 00:00:00,217.208390,0.000980,217.207603,0.000787,0.000835,0.9424
WANW,WAW2,1.68,1.575,SD,240,2015-03-16 00:00:00,45.616400,0.000190,45.616320,0.000080,0.000184,0.4334
WANW,WAW2,1.68,1.575,ZD,241,2015-03-16 00:00:00,103.855760,0.000728,103.855959,-0.000199,0.000700,0.2848
WANW,WAW1,1.68,0.0,SD,242,2015-03-16 00:00:00,47.336300,0.000190,47.336495,-0.000195,0.000180,1.0807
WANW,WAW1,1.68,0.0,ZD,243,2015-03-16 00:00:00,103.186150,0.000728,103.185928,0.000222,0.000673,0.3301
WANW,WASE,1.68,1.621,SD,244,2015-03-16 00:00:00,35.541200,0.000190,35.541237,-0.000037,0.000184,0.1979
WANW,WASE,1.68,1.621,ZD,245,2015-03-16 00:00:00,88.402600,0.000728,88.401894,0.000706,0.000680,1.0388
WANW,WASW,1.68,1.62,SD,246,2015-03-16 00:00:00,17.031000,0.000190,17.031104,-0.000104,0.000184,0.5667
WANW,WASW,1.68,1.62,ZD,247,2015-03-16 00:00:00,87.860970,0.000728,87.861400,-0.000430,0.000651,0.6607
WANW,WAW2,1.68,1.575,HA,248,2015-03-16 00:00:00,0.000600,0.000980,0.000894,-0.000294,0.000840,0.3503
WANW,WAW1,1.68,0.0,HA,248,2015-03-16 00:00:00,21.883000,0.000980,21.883448,-0.000448,0.000840,0.5338
WANW,WASE,1.68,1.621,HA,248,2015-03-16 00:00:00,165.768510,0.000980,165.768534,-0.000024,0.000840,0.0287
WANW,WASW,1.68,1.62,HA,248,2015-03-16 00:00:00,217.208350,0.000980,217.207583,0.000767,0.000835,0.9185
WANW,WAW2,1.68,1.575,SD,249,2015-03-16 00:00:00,45.616500,0.000190,45.616320,0.000180,0.000184,0.9756
WANW,WAW2,1.68,1.575,ZD,250,2015-03-16 00:00:00,103.856420,0.000728,103.855959,0.000461,0.000700,0.6583
WANW,WAW1,1.68,0.0,SD,251,2015-03-16 00:00:00,47.336200,0.000190,47.336495,-0.000295,0.000180,1.6361
WANW,WAW1,1.68,0.0,ZD,252,2015-03-16 00:00:00,103.186310,0.000728,103.185928,0.000382,0.000673,0.5680
WANW,WASE,1.68,1.621,SD,253,2015-03-16 00:00:00,35.541400,0.000190,35.541237,0.000163,0.000184,0.8863
WANW,WASE,1.68,1.621,ZD,254,2015-03-16 00:00:00,88.401790,0.000728,88.401894,-0.000104,0.000680,0.1531
WANW,WASW,1.68,1.62,SD,255,2015-03-16 00:00:00,17.031000,0.000190,17.031104,-0.000104,0.000184,0.5667
WANW,WASW,1.68,1.62,ZD,256,2015-03-16 00:00:00,87.861000,0.000728,87.861400,-0.000400,0.000651,0.6146
WANW,WAW2,1.68,1.575,HA,257,2015-03-16 00:00:00,0.000740,0.000980,0.000974,-0.000234,0.000840,0.2789
WANW,WAW1,1.68,0.0,HA,257,2015-03-16 00:00:00,21.883070,0.000980,21.883528,-0.000458,0.000840,0.5457
WANW,WASE,1.68,1.621,HA,257,2015-03-16 00:00:00,165.768600,0.000980,165.768614,-0.000014,0.000840,0.0168
WANW,WASW,1.68,1.62,HA,257,2015-03-16 00:00:00,217.208370,0.000980,217.207663,0.000707,0.000835,0.8466
WANW,WAW2,1.68,1.575,SD,258,2015-03-16 00:00:00,45.616600,0.000190,45.616320,0.000280,0.000184,1.5178
WANW,WAW2,1.68,1.575,ZD,259,2015-03-16 00:00:00,103.855370,0.000728,103.855959,-0.000589,0.000700,0.8422
WANW,WAW1,1.68,0.0,SD,260,2015-03-16 00:00:00,47.336300,0.000190,47.336495,-0.000195,0.000180,1.0807
WANW,WAW1,1.68,0.0,ZD,261,2015-03-16 00:00:00,103.186420,0.000728,103.185928,0.000492,0.000673,0.7315
WANW,WASE,1.68,1.621,SD,262,2015-03-16 00:00:00,35.541300,0.000190,35.541237,0.000063,0.000184,0.3442
WANW,WASE,1.68,1.621,ZD,263,2015-03-16 00:00:00,88.402580,0.000728,88.401894,0.000686,0.000680,1.0094
WANW,WASW,1.68,1.62,SD,264,2015-03-16 00:00:00,17.030900,0.000190,17.031104,-0.000204,0.000184,1.1099
WANW,WASW,1.68,1.62,ZD,265,2015-03-16 00:00:00,87.861030,0.000728,87.861400,-0.000370,0.000651,0.5685
WANW,WAW2,1.68,1.575,HA,266,2015-03-16 00:00:00,0.000460,0.000980,0.000687,-0.000227,0.000840,0.2700
WANW,WAW1,1.68,0.0,HA,266,2015-03-16 00:00:00,21.882640,0.000980,21.883241,-0.000601,0.000840,0.7153
WANW,WASE,1.68,1.621,HA,266,2015-03-16 00:00:00,165.768290,0.000980,165.768327,-0.000037,0.000840,0.0435
WANW,WASW,1.68,1.62,HA,266,2015-03-16 00:00:00,217.208240,0.000980,217.207376,0.000864,0.000835,1.0353
WANW,WAW2,1.68,1.575,SD,267,2015-03-16 00:00:00,45.616400,0.000190,45.616320,0.000080,0.000184,0.4334
WANW,WAW2,1.68,1.575,ZD,268,2015-03-16 00:00:00,103.855220,0.000728,103.855959,-0.000739,0.000700,1.0565
WANW,WAW1,1.68,0.0,SD,269,2015-03-16 00:00:00,47.336400,0.000190,47.336495,-0.000095,0.000180,0.5253
WANW,WAW1,1.68,0.0,ZD,270,2015-03-16 00:00:00,103.186350,0.000728,103.185928,0.000422,0.000673,0.6274
WANW,WASE,1.68,1.621,SD,271,2015-03-16 00:00:00,35.541400,0.000190,35.541237,0.000163,0.000184,0.8863
WANW,WASE,1.68,1.621,ZD,272,2015-03-16 00:00:00,88.401900,0.000728,88.401894,0.000006,0.000680,0.0088
WANW,WASW,1.68,1.62,SD,273,2015-03-16 00:00:00,17.030900,0.000190,17.031104,-0.000204,0.000184,1.1099
WANW,WASW,1.68,1.62,ZD,274,2015-03-16 00:00:00,87.860930,0.000728,87.861400,-0.000470,0.000651,0.7221
WANW,WAW2,1.68,1.575,HA,275,2015-03-16 00:00:00,359.999560,0.000980,360.000402,-0.000842,0.000840,1.0022
WANW,WAW1,1.68,0.0,HA,275,2015-03-16 00:00:00,21.882530,0.000980,21.882956,-0.000426,0.000840,0.5070
WANW,WASE,1.68,1.621,HA,275,2015-03-16 00:00:00,165.768220,0.000980,165.768042,0.000178,0.000840,0.2123
WANW,WASW,1.68,1.62,HA,275,2015-03-16 00:00:00,217.208180,0.000980,217.207091,0.001089,0.000835,1.3048
WASW,WAW2,1.62,0.0,SD,276,2015-03-16 00:00:00,59.878700,0.000190,59.878882,-0.000182,0.000179,1.0158
WASW,WAW2,1.62,0.0,ZD,277,2015-03-16 00:00:00,101.132000,0.000728,101.131286,0.000714,0.000674,1.0594
WASW,WANW,1.62,0.0,SD,278,2015-03-16 00:00:00,17.031100,0.000190,17.031089,0.000011,0.000184,0.0625
WASW,WANW,1.62,0.0,ZD,279,2015-03-16 00:00:00,92.136990,0.000728,92.137304,-0.000314,0.000651,0.4827
WASW,WANE,1.62,1.674,SD,280,2015-03-16 00:00:00,31.175800,0.000190,31.175769,0.000031,0.000180,0.1750
WASW,WANE,1.62,1.674,ZD,281,2015-03-16 00:00:00,91.880500,0.000728,91.879522,0.000978,0.000673,1.4525
WASW,WASE,1.62,1.621,SD,282,2015-03-16 00:00:00,28.252200,0.000190,28.251824,0.000376,0.000189,1.9920
WASW,WASE,1.62,1.621,ZD,283,2015-03-16 00:00:00,89.277560,0.000728,89.277881,-0.000321,0.000669,0.4789
WASW,WAW2,1.62,0.0,HA,284,2015-03-16 00:00:00,0.000490,0.000980,0.001232,-0.000742,0.000840,0.8834
WASW,WANW,1.62,0.0,HA,284,2015-03-16 00:00:00,27.120100,0.000980,27.119642,0.000458,0.000839,0.5454
WASW,WANE,1.62,1.674,HA,284,2015-03-16 00:00:00,72.903000,0.000980,72.902575,0.000425,0.000845,0.5034
WASW,WASE,1.62,1.621,HA,284,2015-03-16 00:00:00,127.575320,0.000980,127.575461,-0.000141,0.000839,0.1677
WASW,WAW2,1.62,0.0,SD,285,2015-03-16 00:00:00,59.878800,0.000190,59.878882,-0.000082,0.000179,0.4584
WASW,WAW2,1.62,0.0,ZD,286,2015-03-16 00:00:00,101.131540,0.000728,101.131286,0.000254,0.000674,0.3767
WASW,WANW,1.62,0.0,SD,287,2015-03-16 00:00:00,17.030900,0.000190,17.031089,-0.000189,0.000184,1.0240
WASW,WANW,1.62,0.0,ZD,288,2015-03-16 00:00:00,92.136930,0.000728,92.137304,-0.000374,0.000651,0.5748
WASW,WANE,1.62,1.674,SD,289,2015-03-16 00:00:00,31.175900,0.000190,31.175769,0.000131,0.000180,0.7308
WASW,WANE,1.62,1.674,ZD,290,2015-03-16 00:00:00,91.879560,0.000728,91.879522,0.000038,0.000673,0.0561
WASW,WASE,1.62,1.621,SD,291,2015-03-16 00:00:00,28.252000,0.000190,28.251824,0.000176,0.000189,0.9322
WASW,WASE,1.62,1.621,ZD,292,2015-03-16 00:00:00,89.277820,0.000728,89.277881,-0.000061,0.000669,0.0904
WASW,WAW2,1.62,0.0,HA,293,2015-03-16 00:00:00,0.000190,0.000980,0.000875,-0.000685,0.000840,0.8150
WASW,WANW,1.62,0.0,HA,293,2015-03-16 00:00:00,27.119990,0.000980,27.119285,0.000705,0.000839,0.8404
WASW,WANE,1.62,1.674,HA,293,2015-03-16 00:00:00,72.902110,0.000980,72.902217,-0.000107,0.000845,0.1269
WASW,WASE,1.62,1.621,HA,293,2015-03-16 00:00:00,127.575190,0.000980,127.575103,0.000087,0.000839,0.1035
WASW,WAW2,1.62,0.0,SD,294,2015-03-16 00:00:00,59.878900,0.000190,59.878882,0.000018,0.000179,0.0991
WASW,WAW2,1.62,0.0,ZD,295,2015-03-16 00:00:00,101.131000,0.000728,101.131286,-0.000286,0.000674,0.4247
WASW,WANW,1.62,0.0,SD,296,2015-03-16 00:00:00,17.030900,0.000190,17.031089,-0.000189,0.000184,1.0240
WASW,WANW,1.62,0.0,ZD,297,2015-03-16 00:00:00,92.137580,0.000728,92.137304,0.000276,0.000651,0.4233
WASW,WANE,1.62,1.674,SD,298,2015-03-16 00:00:00,31.175800,0.000190,31.175769,0.000031,0.000180,0.1750
WASW,WANE,1.62,1.674,ZD,299,2015-03-16 00:00:00,91.879790,0.000728,91.879522,0.000268,0.000673,0.3978
WASW,WASE,1.62,1.621,SD,300,2015-03-16 00:00:00,28.252000,0.000190,28.251824,0.000176,0.000189,0.9322
WASW,WASE,1.62,1.621,ZD,301,2015-03-16 00:00:00,89.277150,0.000728,89.277881,-0.000731,0.000669,1.0916
WASW,WAW2,1.62,0.0,HA,302,2015-03-16 00:00:00,0.000220,0.000980,0.000552,-0.000332,0.000840,0.3955
WASW,WANW,1.62,0.0,HA,302,2015-03-16 00:00:00,27.119780,0.000980,27.118962,0.000818,0.000839,0.9744
WASW,WANE,1.62,1.674,HA,302,2015-03-16 00:00:00,72.901750,0.000980,72.901895,-0.000145,0.000845,0.1713
WASW,WASE,1.62,1.621,HA,302,2015-03-16 00:00:00,127.574440,0.000980,127.574781,-0.000341,0.000839,0.4061
WASW,WAW2,1.62,0.0,SD,303,2015-03-16 00:00:00,59.878900,0.000190,59.878882,0.000018,0.000179,0.0991
WASW,WAW2,1.62,0.0,ZD,304,2015-03-16 00:00:00,101.131250,0.000728,101.131286,-0.000036,0.000674,0.0537
WASW,WANW,1.62,0.0,SD,305,2015-03-16 00:00:00,17.031000,0.000190,17.031089,-0.000089,0.000184,0.4808
WASW,WANW,1.62,0.0,ZD,306,2015-03-16 00:00:00,92.137490,0.000728,92.137304,0.000186,0.000651,0.2851
WASW,WANE,1.62,1.674,SD,307,2015-03-16 00:00:00,31.175800,0.000190,31.175769,0.000031,0.000180,0.1750
WASW,WANE,1.62,1.674,ZD,308,2015-03-16 00:00:00,91.879490,0.000728,91.879522,-0.000032,0.000673,0.0479
WASW,WASE,1.62,1.621,SD,309,2015-03-16 00:00:00,28.252200,0.000190,28.251824,0.000376,0.000189,1.9920
WASW,WASE,1.62,1.621,ZD,310,2015-03-16 00:00:00,89.277850,0.000728,89.277881,-0.000031,0.000669,0.0456
WASW,WAW2,1.62,0.0,HA,311,2015-03-16 00:00:00,0.001040,0.000980,0.001925,-0.000885,0.000840,1.0530
WASW,WANW,1.62,0.0,HA,311,2015-03-16 00:00:00,27.121040,0.000980,27.120335,0.000705,0.000839,0.8404
WASW,WANE,1.62,1.674,HA,311,2015-03-16 00:00:00,72.903110,0.000980,72.903267,-0.000157,0.000845,0.1861
WASW,WASE,1.62,1.621,HA,311,2015-03-16 00:00:00,127.576490,0.000980,127.576153,0.000337,0.000839,0.4014
WASW,WAW2,1.62,0.0,SD,312,2015-03-16 00:00:00,59.878800,0.000190,59.878882,-0.000082,0.000179,0.4584
WASW,WAW2,1.62,0.0,ZD,313,2015-03-16 00:00:00,101.131580,0.000728,101.131286,0.000294,0.000674,0.4361
WASW,WANW,1.62,0.0,SD,314,2015-03-16 00:00:00,17.031000,0.000190,17.031089,-0.000089,0.000184,0.4808
WASW,WANW,1.62,0.0,ZD,315,2015-03-16 00:00:00,92.137620,0.000728,92.137304,0.000316,0.000651,0.4847
WASW,WANE,1.62,1.674,SD,316,2015-03-16 00:00:00,31.175900,0.000190,31.175769,0.000131,0.000180,0.7308
WASW,WANE,1.62,1.674,ZD,317,2015-03-16 00:00:00,91.879610,0.000728,91.879522,0.000088,0.000673,0.1304
WASW,WASE,1.62,1.621,SD,318,2015-03-16 00:00:00,28.252200,0.000190,28.251824,0.000376,0.000189,1.9920
WASW,WASE,1.62,1.621,ZD,319,2015-03-16 00:00:00,89.277860,0.000728,89.277881,-0.000021,0.000669,0.0307
WASW,WAW2,1.62,0.0,HA,320,2015-03-16 00:00:00,0.001310,0.000980,0.001852,-0.000542,0.000840,0.6454
WASW,WANW,1.62,0.0,HA,320,2015-03-16 00:00:00,27.120970,0.000980,27.120262,0.000708,0.000839,0.8433
WASW,WANE,1.62,1.674,HA,320,2015-03-16 00:00:00,72.903110,0.000980,72.903195,-0.000085,0.000845,0.1002
